,RowNumber,CustomerId,CreditScore,Gender,Balance,NumOfProducts,HasCrCard,IsActiveMember,Age,Geography,EstimatedSalary,Surname,Exited,Tenure
7750,7751,15805162,550,Male,0.0,2,1,1,25,Texas,184221.11,Sutherland,0,0
7751,7752,15588535,750,Female,0.0,2,0,0,39,California,19264.33,Ts'ao,0,6
7752,7753,15775307,490,Female,97266.1,1,1,1,38,California,92797.23,Sung,0,3
7753,7754,15777616,605,Male,113690.83,1,1,0,28,Alabama,33114.24,Pisani,0,10
7754,7755,15692291,563,Female,99056.22,2,1,0,42,California,154347.95,Hs?eh,0,6
7755,7756,15680843,675,Male,0.0,2,1,1,34,Texas,184842.21,Sherrod,0,8
7756,7757,15606232,621,Female,116338.68,1,1,1,36,California,155743.48,Holloway,0,7
7757,7758,15641585,850,Male,97339.99,1,0,1,40,Texas,88815.25,Newton,0,6
7758,7759,15684358,711,Male,0.0,2,1,1,41,Texas,193747.57,Kang,0,3
7759,7760,15806389,549,Female,137592.31,2,0,1,55,Alabama,116548.02,Walton,1,1
7760,7761,15641860,764,Male,108760.27,2,1,0,34,Alabama,166324.79,Bradley,1,6
7761,7762,15814237,627,Male,128770.88,2,1,1,30,Alabama,40199.01,Watkins,0,3
7762,7763,15808780,850,Female,0.0,2,0,0,34,Texas,51919.04,Tien,0,2
7763,7764,15767064,614,Female,44054.84,1,1,1,36,California,73329.08,Davide,0,1
7764,7765,15751177,685,Female,119657.53,1,1,0,44,Alabama,,,1,2
7765,7766,15613427,683,Female,108797.63,2,0,0,49,Alabama,140763.18,Barling,0,7
7766,7767,15647259,643,Male,0.0,2,0,0,35,California,67979.35,Barnett,0,2
7767,7768,15748660,561,Female,102025.32,1,1,0,49,Alabama,133051.64,Ellis,1,1
7768,7769,15726695,601,Female,122446.61,2,1,0,20,California,86791.9,Hsia,0,9
7769,7770,15757473,766,Female,158786.67,2,0,1,27,Texas,47579.25,Chukwujamuike,0,7
7770,7771,15809509,699,Male,125689.29,1,1,1,29,Texas,151623.71,Venables,0,3
7771,7772,15715512,850,Male,154640.41,1,1,1,29,Alabama,164039.51,Hsia,0,1
7772,7773,15614168,792,Female,146710.76,1,1,0,50,Alabama,16528.4,Alexander,1,4
7773,7774,15679818,636,Male,136709.35,1,0,1,67,Alabama,66753.1,Yuan,1,7
7774,7775,15609928,850,Male,129305.09,2,0,1,43,Alabama,19244.58,Johnston,0,5
7775,7776,15731246,628,Male,0.0,2,1,0,40,California,103832.58,Hobler,0,10
7776,7777,15685243,736,Female,0.0,2,0,1,63,Texas,502.7,Jamieson,0,100
7777,7778,15638730,711,Female,82844.33,2,0,1,21,Texas,1408.68,Macleod,0,0
7778,7779,15697034,583,Female,0.0,2,0,1,22,California,5985.36,Norris,0,2
7779,7780,15699225,757,Male,0.0,2,1,0,46,Texas,37460.05,Pirozzi,0,0
7780,7781,15677387,749,Female,76692.22,1,0,1,33,Alabama,30396.43,Folliero,0,100
7781,7782,15759184,705,Male,117715.84,1,1,0,34,Texas,2498.67,Russell,0,7
7782,7783,15595991,585,Male,87105.32,1,1,1,54,Texas,,Hsiung,0,8
7783,7784,15681332,437,Female,0.0,1,1,0,43,Texas,148330.97,Tate,1,6
7784,7785,15756299,741,Female,69311.16,1,1,1,64,Texas,59237.72,Davis,0,2
7785,7786,15750547,738,Male,0.0,2,1,1,26,Texas,48644.94,Bair,0,9
7786,7787,15566380,586,Female,66948.67,2,1,1,33,California,140759.03,Drury,0,100
7787,7788,15675963,627,Female,0.0,2,1,1,57,Texas,107712.42,Padovano,0,9
7788,7789,15674671,551,Male,128410.71,2,1,1,76,California,181718.73,Conway,0,2
7789,7790,15621466,606,Male,99897.53,1,0,0,38,Alabama,37054.65,Waters,0,3
7790,7791,15607176,674,Male,0.0,1,1,1,22,Texas,173940.59,Kang,0,3
7791,7792,15570299,584,Female,152622.34,1,1,0,31,Alabama,99298.8,Martin,0,6
7792,7793,15613197,590,Male,0.0,2,1,0,40,Texas,62933.03,Ugochukwutubelum,0,8
7793,7794,15798885,585,Male,138227.19,2,1,1,56,Texas,55287.84,Burns,0,4
7794,7795,15714883,508,Female,111395.53,1,0,1,25,Texas,48197.06,Genovese,0,2
7795,7796,15604497,458,Male,84386.57,1,1,0,44,Alabama,178642.73,Beale,0,7
7796,7797,15773949,692,Female,0.0,2,1,1,36,Texas,8282.22,Cherkasova,0,3
7797,7798,15774164,502,Male,174673.65,2,1,0,33,Alabama,33300.56,Coles,0,5
7798,7799,15774127,518,Male,0.0,2,1,0,46,Texas,76515.79,Potter,0,3
7799,7800,15619016,660,Male,109019.65,2,1,1,46,Alabama,33680.56,McMinn,0,5
7800,7801,15795759,698,Female,107906.75,1,1,0,52,Alabama,168886.39,Bergamaschi,1,1
7801,7802,15798844,678,Male,128914.97,1,0,0,54,Texas,191746.23,Chijindum,1,7
7802,7803,15717962,773,Male,111179.83,1,1,1,63,California,93091.02,Ch'iu,0,9
7803,7804,15691504,619,Female,124099.13,1,0,0,52,Alabama,23904.52,Yusupova,0,8
7804,7805,15693893,684,Male,122471.09,1,0,1,59,Alabama,15807.07,Davis,0,9
7805,7806,15672499,635,Male,134692.4,2,1,1,34,Texas,83773.02,Iadanza,0,3
7806,7807,15750410,680,Female,123816.5,1,1,1,25,Texas,,Jordan,0,4
7807,7808,15568904,608,Male,106288.54,1,1,1,34,Alabama,36639.25,Kruglova,0,3
7808,7809,15649033,603,Female,127723.25,2,1,0,55,Alabama,139469.11,Echezonachukwu,1,7
7809,7810,15780989,579,Male,145843.82,1,1,1,43,California,198402.37,Hajek,0,2
7810,7811,15771059,756,Female,148200.72,1,0,0,34,Alabama,194584.48,Welch,0,2
7811,7812,15687852,611,Male,104145.65,1,0,0,30,Texas,159629.64,Vinogradoff,0,2
7812,7813,15695280,532,Male,142755.25,1,0,0,24,Alabama,34231.48,Hung,0,8
7813,7814,15592751,684,Female,81245.79,1,1,0,63,Alabama,69643.31,Okwudiliolisa,1,3
7814,7815,15598338,647,Female,168560.46,2,0,0,33,Alabama,90270.16,Mays,0,3
7815,7816,15735784,583,Male,0.0,1,1,0,,Texas,47848.56,Gardner,0,8
7816,7817,15629128,774,Male,132193.94,2,1,1,42,Alabama,162865.52,Mamelu,0,2
7817,7818,15642870,677,Male,0.0,1,0,1,58,Texas,,Ross,0,9
7818,7819,15637977,542,Male,139330.1,1,0,0,25,Alabama,54372.37,Barese,0,8
7819,7820,15600792,613,Male,0.0,2,0,1,29,California,133897.32,Swayne,0,0
7820,7821,15576131,666,Male,0.0,2,1,0,40,Texas,147878.05,Phillips,0,5
7821,7822,15686588,777,Female,134571.5,1,0,1,28,Texas,118313.38,Manfrin,0,2
7822,7823,15761018,581,Male,143829.2,2,1,0,50,Alabama,181224.24,Tan,1,2
7823,7824,15616029,705,Male,0.0,2,1,0,32,Texas,7921.57,Adams,0,7
7824,7825,15761149,673,Female,133444.97,1,0,1,44,Texas,5708.19,Teng,0,8
7825,7826,15802758,594,Female,104753.84,2,1,0,23,Alabama,56756.52,Chinwendu,1,4
7826,7827,15647838,648,Female,116574.84,1,1,0,51,Alabama,4121.04,Davison,1,2
7827,7828,15735968,605,Male,0.0,2,0,1,41,Texas,97213.09,Hsing,0,10
7828,7829,15581286,734,Female,176914.8,1,1,1,40,Texas,12799.23,Castro,0,9
7829,7830,15625445,572,Female,68348.18,2,0,1,,Texas,50400.32,Parkin,0,8
7830,7831,15600173,595,Female,0.0,2,1,1,33,Texas,41447.86,Manna,0,9
7831,7832,15635143,749,Male,56726.83,2,0,1,42,Texas,185543.35,Fennescey,0,2
7832,7833,15664849,573,Male,65269.23,1,0,1,46,California,189988.65,Colon,0,3
7833,7834,15762455,624,Male,66220.17,1,0,1,33,California,170819.01,Yeh,0,6
7834,7835,15797165,703,Male,0.0,1,0,0,56,Texas,,Bergamaschi,1,9
7835,7836,15788189,665,Female,96147.55,1,1,0,41,Texas,137037.97,Matveyeva,0,8
7836,7837,15780492,648,Male,0.0,2,1,0,42,Texas,,,0,4
7837,7838,15678497,850,Male,0.0,1,1,0,48,California,169425.3,Lederer,0,2
7838,7839,15588560,569,Female,145330.43,1,1,1,32,Alabama,132038.65,Nwabugwu,0,8
7839,7840,15606003,566,Female,0.0,2,1,1,21,Texas,3626.47,Abramowitz,0,3
7840,7841,15611756,537,Female,124192.28,2,1,1,47,Alabama,50881.51,Chapman,0,4
7841,7842,15789563,706,Female,111288.18,1,1,1,46,Alabama,149170.25,Fiorentino,1,7
7842,7843,15702416,734,Male,107805.67,1,0,0,43,Texas,182505.68,Cecil,0,7
7843,7844,15766288,586,Female,103700.69,1,1,0,36,Alabama,194072.56,Ikechukwu,1,5
7844,7845,15667633,612,Female,0.0,2,1,1,38,Texas,9209.21,Allen,0,1
7845,7846,15622774,648,Male,0.0,1,1,1,34,Texas,167931.81,Kao,0,0
7846,7847,15755416,557,Female,87739.08,1,1,1,27,Texas,123096.56,Hart,0,3
7847,7848,15769915,643,Female,133313.34,1,1,1,20,California,,,0,0
7848,7849,15643908,433,Female,0.0,1,1,1,49,Texas,,Turnbull,0,100
7849,7850,15627395,643,Male,154902.66,1,1,1,41,Alabama,49667.28,Manners,0,7
7850,7851,15679663,488,Female,0.0,2,1,0,36,Texas,136675.22,Chiazagomekpere,0,0
7851,7852,15651581,758,Male,112595.85,1,1,0,68,Alabama,35865.44,Lavrentyev,1,6
7852,7853,15596379,743,Male,119695.75,1,0,1,39,Alabama,26136.13,Wallace,0,3
7853,7854,15746674,730,Female,0.0,1,1,0,47,Texas,33373.26,Miller,1,7
7854,7855,15801256,746,Male,0.0,2,0,1,49,California,10096.25,Bazhenov,0,7
7855,7856,15663808,666,Female,152614.51,2,1,1,59,Alabama,188782.3,Ifesinachi,0,8
7856,7857,15598521,580,Female,131647.01,2,0,0,33,Alabama,79775.19,Ma,0,7
7857,7858,15621457,850,Male,96654.72,2,0,0,27,Texas,152740.16,Chu,0,6
7858,7859,15764726,563,Male,137583.04,1,0,1,22,Texas,5791.85,Kerr,0,3
7859,7860,15646374,766,Female,62717.84,2,1,1,28,Alabama,13182.43,Wynne,0,3
7860,7861,15716501,659,Male,95377.13,1,0,1,32,Texas,187551.24,Moon,0,9
7861,7862,15589948,607,Male,135936.1,2,1,1,28,California,110560.14,Disher,0,1
7862,7863,15811343,644,Male,161591.11,3,1,1,35,Alabama,63795.62,Cattaneo,0,5
7863,7864,15659677,746,Male,142382.03,1,1,1,47,Texas,62086.62,Beluchi,0,8
7864,7865,15594436,588,Male,0.0,2,1,1,33,California,12483.56,Mazzi,0,2
7865,7866,15748995,691,Male,0.0,2,0,1,30,California,10963.04,Ifeajuna,0,9
7866,7867,15677062,666,Female,127043.09,1,1,1,38,Texas,8247.0,Howe,0,6
7867,7868,15697201,640,Female,0.0,1,1,1,46,California,156260.08,Yocum,0,3
7868,7869,15666453,611,Female,78885.88,2,1,1,29,Alabama,26927.69,Moore,0,4
7869,7870,15693771,651,Female,95922.9,1,1,0,45,California,84782.42,Y?an,0,8
7870,7871,15569867,529,Female,0.0,2,1,0,29,Texas,19842.11,Chinweuba,0,8
7871,7872,15711602,676,Female,91711.59,1,1,1,36,Texas,95393.43,Lowrie,0,3
7872,7873,15717736,639,Female,110031.09,2,1,1,46,Alabama,133995.59,Shen,0,100
7873,7874,15750441,782,Male,81210.72,2,0,1,36,Texas,108003.38,Lavarack,0,5
7874,7875,15732791,641,Male,122947.92,1,1,1,32,Alabama,99154.86,Davide,0,5
7875,7876,15775104,697,Female,182065.85,1,1,0,38,Texas,49503.5,Gomes,0,1
7876,7877,15757607,623,Male,0.0,1,1,0,45,Texas,196533.72,Matveyeva,1,0
7877,7878,15793070,494,Female,69974.66,2,1,0,,California,188426.13,Fiorentino,1,2
7878,7879,15760456,731,Female,123711.73,2,1,0,38,Texas,171340.68,Eberechukwu,1,100
7879,7880,15665385,657,Male,76495.04,1,1,0,44,Texas,79071.89,Gibney,0,6
7880,7881,15612418,744,Female,0.0,2,0,0,38,Texas,20940.76,Virgo,0,9
7881,7882,15727138,774,Male,0.0,2,1,1,46,California,34774.26,Kulikova,0,9
7882,7883,15732061,850,Female,121874.89,1,0,0,45,Alabama,6865.41,Liu,1,1
7883,7884,15776051,551,Female,0.0,2,1,1,45,Texas,51143.43,Kao,0,6
7884,7885,15616530,638,Male,188455.19,1,0,0,36,Texas,47031.4,Foran,1,6
7885,7886,15632344,792,Female,99045.93,2,1,0,42,Texas,47160.01,Jones,0,0
7886,7887,15744979,666,Female,0.0,1,0,1,36,Texas,158666.99,Fowler,0,8
7887,7888,15745433,716,Female,205770.78,2,0,0,30,Alabama,65464.66,Conti,0,2
7888,7889,15683657,594,Female,79340.95,1,1,0,31,Texas,78255.86,Stephenson,0,0
7889,7890,15718572,600,Male,138456.03,2,1,1,57,Alabama,103548.25,Willis,0,9
7890,7891,15665783,565,Male,0.0,2,1,1,49,Texas,89609.26,Ts'ui,0,7
7891,7892,15652782,678,Male,101099.9,2,0,1,48,Alabama,193476.04,Chibuzo,0,2
7892,7893,15707025,648,Female,0.0,2,1,1,31,California,5199.02,Fang,0,5
7893,7894,15647807,642,Male,109219.83,1,1,0,40,Texas,52827.51,Wyckoff,0,8
7894,7895,15718281,706,Male,123276.69,2,1,1,67,Alabama,86507.88,Muir,1,1
7895,7896,15660571,668,Male,113034.31,1,1,1,43,California,100423.88,Halpern,0,10
7896,7897,15727857,635,Male,0.0,2,1,0,41,California,175611.5,Flynn,0,1
7897,7898,15639252,603,Male,129548.5,2,1,1,30,California,19282.85,Shao,0,6
7898,7899,15628144,635,Female,74812.84,1,0,1,72,Texas,27448.33,Soares,0,4
7899,7900,15683560,642,Female,0.0,2,1,0,,Texas,183963.34,Gallo,0,7
7900,7901,15653275,785,Female,0.0,2,1,0,54,California,45113.92,Lei,0,1
7901,7902,15622182,628,Female,153538.13,2,1,0,28,Alabama,110776.01,Daniels,0,3
7902,7903,15613962,499,Female,0.0,2,0,1,38,Texas,183042.2,Kenechi,0,9
7903,7904,15618437,567,Male,0.0,2,0,1,34,California,161571.79,Singleton,0,10
7904,7905,15783338,449,Male,155619.36,1,1,1,32,California,166692.03,Williams,0,0
7905,7906,15764491,701,Male,159693.9,2,1,1,35,California,71173.64,Greece,0,10
7906,7907,15712960,613,Male,171653.17,1,0,1,37,California,5353.12,Olisanugo,0,3
7907,7908,15688157,683,Female,47685.47,2,1,1,,Alabama,86019.48,Padovano,0,2
7908,7909,15579287,581,Male,0.0,2,0,1,35,Texas,86383.82,Rossi,0,4
7909,7910,15570931,620,Male,0.0,1,0,0,61,Texas,31641.52,Grant,1,5
7910,7911,15615177,561,Male,123692.0,1,1,1,28,California,70548.96,Ebelegbulam,0,6
7911,7912,15809906,558,Male,148853.29,2,1,1,26,Alabama,24411.02,Mitchell,0,1
7912,7913,15652169,642,Male,133161.95,1,0,1,35,Texas,122254.86,Buckley,0,2
7913,7914,15649450,805,Male,143221.35,2,1,0,24,Alabama,186035.72,Repina,0,6
7914,7915,15777179,687,Male,0.0,2,0,1,35,Texas,73133.82,Ellis,0,9
7915,7916,15803538,695,Male,0.0,3,1,0,56,California,187734.49,Douglas,0,1
7916,7917,15610936,562,Male,0.0,2,1,0,33,Texas,,Becher,0,6
7917,7918,15590094,613,Male,126265.88,2,0,0,,Alabama,15859.95,Nwachukwu,0,9
7918,7919,15572706,589,Male,0.0,1,1,0,37,Texas,61324.87,Smith,0,5
7919,7920,15634564,593,Male,112713.34,1,1,1,31,California,176868.89,Aksyonov,0,8
7920,7921,15684296,714,Male,141173.03,1,0,1,34,Texas,98896.06,Artyomova,0,5
7921,7922,15702293,588,Female,0.0,2,1,1,35,California,108739.15,Medvedeva,0,7
7922,7923,15642099,679,Male,0.0,2,1,0,39,California,12266.06,Tsui,0,6
7923,7924,15773273,730,Male,118866.36,1,1,1,38,California,163317.5,Runyon,0,5
7924,7925,15613337,833,Male,0.0,2,1,1,47,Texas,182247.77,Gallo,0,2
7925,7926,15800482,586,Female,0.0,2,1,1,,California,168261.4,Bradshaw,0,7
7926,7927,15732644,567,Female,92316.31,2,1,0,54,California,158590.66,Evans,0,5
7927,7928,15713426,637,Male,122185.53,1,1,0,30,Alabama,102566.46,Hancock,1,1
7928,7929,15640789,711,Male,123345.85,1,1,0,38,Texas,141827.83,Butler,0,4
7929,7930,15598892,828,Male,73070.18,2,0,0,,Texas,161671.15,Bradshaw,0,4
7930,7931,15606436,500,Male,0.0,2,0,0,38,California,192013.23,Bergamaschi,0,7
7931,7932,15751227,807,Male,95120.59,1,0,0,47,Texas,127875.1,Ebelegbulam,0,1
7932,7933,15812365,850,Male,102800.65,1,1,0,40,Texas,60811.56,Greco,0,8
7933,7934,15616088,782,Female,97072.42,1,0,1,,Texas,131177.22,Lucas,0,7
7934,7935,15803886,629,Male,132876.55,1,1,1,,California,130862.11,Barber,0,6
7935,7936,15587311,582,Male,0.0,2,0,1,33,California,72970.93,Dobbs,0,6
7936,7937,15617401,468,Male,0.0,2,1,0,22,Texas,28123.99,Thomson,0,2
7937,7938,15775886,670,Male,0.0,1,1,0,36,Texas,140754.19,Su,1,3
7938,7939,15807305,805,Male,0.0,1,0,0,,Texas,166650.32,Watkins,0,2
7939,7940,15761717,720,Male,51962.91,2,1,0,26,Texas,45507.24,Ch'ien,0,10
7940,7941,15628008,781,Female,98759.89,1,0,0,29,California,112202.64,Monds,0,6
7941,7942,15583755,592,Male,156570.86,1,1,1,33,Alabama,,McClemans,0,2
7942,7943,15661409,542,Female,0.0,1,1,1,42,Texas,178256.58,Shen,1,1
7943,7944,15774250,532,Male,159024.71,1,1,0,42,Texas,100982.93,Gallo,1,1
7944,7945,15681476,520,Female,73493.17,1,0,1,39,Texas,109626.13,Foveaux,1,1
7945,7946,15654870,759,Female,0.0,2,1,1,45,Texas,99251.24,Longo,0,8
7946,7947,15790448,473,Female,69617.36,1,1,0,35,Texas,143345.69,Calabresi,0,6
7947,7948,15785326,639,Female,136526.26,2,1,0,35,California,59653.03,Randall,0,5
7948,7949,15592854,705,Male,113736.27,1,0,1,25,Texas,196864.61,Garcia,0,3
7949,7950,15617486,530,Male,106723.28,1,0,0,52,Texas,109960.4,Sullivan,1,1
7950,7951,15806796,516,Female,138847.9,1,1,1,33,Alabama,127256.7,Higgins,0,100
7951,7952,15644699,850,Female,0.0,2,1,0,40,Texas,1099.95,Crawford,0,0
7952,7953,15622305,746,Female,107868.14,2,1,1,,Alabama,146192.4,Martin,0,2
7953,7954,15608209,622,Male,96926.12,2,1,0,33,Alabama,48553.77,Currey,0,3
7954,7955,15626898,743,Male,77599.23,1,0,0,30,Texas,144407.1,Teng,0,7
7955,7956,15644297,732,Male,178787.54,1,1,1,38,Alabama,195760.53,Austin,0,5
7956,7957,15731569,850,Male,0.0,2,1,1,81,Texas,44827.47,Hudson,0,5
7957,7958,15582149,850,Female,129668.43,2,1,1,34,Alabama,,,0,3
7958,7959,15802483,686,Male,146178.13,2,1,1,34,Texas,88837.11,Hancock,0,6
7959,7960,15686999,556,Female,0.0,2,1,0,40,Texas,62112.7,Nicholas,0,8
7960,7961,15772479,673,Male,0.0,2,0,0,37,Texas,163563.07,Napolitano,0,4
7961,7962,15778884,809,Female,154763.21,2,1,1,38,Texas,174800.31,Jamieson,0,2
7962,7963,15623630,634,Female,116251.24,1,0,1,56,Alabama,42429.88,Foster,1,3
7963,7964,15774316,630,Male,0.0,2,1,1,37,Texas,82647.65,Moretti,0,6
7964,7965,15695097,564,Female,100954.88,2,0,0,,Alabama,134175.15,Chiedozie,0,0
7965,7966,15645404,625,Female,124620.01,2,1,0,51,Texas,92243.94,Okwukwe,1,4
7966,7967,15750574,677,Female,0.0,2,1,1,34,California,6175.53,Lumholtz,0,4
7967,7968,15636812,583,Male,112701.04,1,0,0,40,Texas,29213.63,Rose,0,9
7968,7969,15712068,592,Male,84692.5,1,0,1,45,California,67214.02,Wan,0,8
7969,7970,15652030,637,Male,108204.52,1,1,0,49,Alabama,169037.84,De Bernales,1,2
7970,7971,15577398,850,Male,86449.39,1,1,1,30,Texas,188809.23,Ch'eng,0,6
7971,7972,15756848,633,Male,0.0,1,0,1,42,California,79408.17,Edmondson,0,10
7972,7973,15806929,751,Male,73194.99,1,1,1,36,Alabama,89222.66,Ch'ien,0,5
7973,7974,15656005,592,Male,124593.23,1,1,0,31,Alabama,86079.67,Millar,0,7
7974,7975,15722632,716,Male,119655.77,1,1,1,50,Alabama,,,1,2
7975,7976,15794356,641,Male,121765.37,2,1,1,42,Alabama,166516.84,Toscani,0,3
7976,7977,15659656,849,Male,110837.73,1,0,0,35,Texas,126419.8,Pan,0,4
7977,7978,15588341,647,Male,99835.17,1,0,1,47,California,89103.05,Chigozie,0,10
7978,7979,15709142,608,Female,91057.37,2,1,0,30,Alabama,132973.17,Sagese,0,2
7979,7980,15627042,555,Female,0.0,2,1,0,26,Texas,93122.41,Reilly,0,7
7980,7981,15627517,497,Male,149400.27,1,0,0,27,California,167522.19,Taylor,0,7
7981,7982,15803032,599,Male,89111.63,1,0,0,38,Alabama,157239.6,Yen,0,9
7982,7983,15665129,545,Male,132527.9,2,0,1,33,Alabama,107429.71,Kapustin,0,1
7983,7984,15628272,774,Female,114997.42,1,1,0,36,Texas,75304.09,Singh,0,9
7984,7985,15678206,464,Male,161798.53,1,1,0,46,Texas,,,0,6
7985,7986,15678427,696,Female,96129.32,2,1,1,27,Alabama,5983.7,Genovese,0,2
7986,7987,15678067,667,Male,0.0,2,0,0,45,California,163655.01,Boyle,0,3
7987,7988,15793331,812,Male,133050.97,2,1,0,32,Texas,89385.92,Blair,0,5
7988,7989,15699532,516,Male,120124.35,2,0,1,51,Texas,168773.54,Okagbue,0,8
7989,7990,15605827,645,Male,0.0,2,0,0,39,Texas,96864.36,Khan,0,8
7990,7991,15643635,664,Male,133705.74,1,0,0,32,California,134455.84,Robertson,0,5
7991,7992,15787710,427,Female,0.0,2,1,0,39,California,28368.37,Tikhonov,0,9
7992,7993,15614137,685,Female,0.0,2,1,0,40,Texas,103898.59,MacDonald,0,7
7993,7994,15754494,585,Female,152805.05,1,1,0,33,Texas,63239.65,Ah Mouy,0,4
7994,7995,15713440,519,Female,151701.45,3,1,1,21,Alabama,170138.68,Barese,1,1
7995,7996,15803479,708,Female,0.0,2,0,1,67,Texas,3837.08,Winter-Irving,0,1
7996,7997,15709639,717,Female,112465.06,1,1,1,22,Texas,92977.75,Wilson,0,5
7997,7998,15601719,465,Male,156007.09,1,1,0,24,Alabama,191368.37,Fiorentino,0,6
7998,7999,15772482,829,Male,132405.52,3,1,0,28,Alabama,104889.2,Iloerika,1,3
7999,8000,15591489,826,Male,142662.68,1,0,0,26,Texas,60285.3,Davison,0,5
8000,8001,15629002,747,Male,102603.3,2,1,1,36,Alabama,180693.61,Hamilton,0,8
8001,8002,15798053,707,Male,0.0,2,1,0,32,California,126475.79,Nnachetam,0,9
8002,8003,15753895,590,Male,0.0,2,0,0,37,California,133535.99,Blue,0,1
8003,8004,15595426,603,Male,105000.85,2,1,1,57,California,87412.24,Madukwe,0,6
8004,8005,15645815,615,Male,0.0,2,1,1,45,Texas,,,0,5
8005,8006,15632848,634,Female,69518.95,1,1,0,36,Texas,116238.39,Ferrari,0,1
8006,8007,15703068,716,Male,126145.54,2,1,1,41,Alabama,138051.19,Nixon,0,8
8007,8008,15791513,647,Male,138937.35,1,1,1,41,Texas,101617.64,Manfrin,1,4
8008,8009,15587210,591,Female,113581.98,1,1,0,44,Alabama,1985.41,McCartney,0,100
8009,8010,15793803,574,Male,112572.39,1,0,0,34,Texas,165626.6,Robinson,0,1
8010,8011,15787756,467,Male,114514.71,2,1,0,51,Alabama,177784.68,Nkemdirim,1,10
8011,8012,15723437,701,Female,0.0,2,1,1,35,Texas,65765.22,Sal,0,2
8012,8013,15702715,747,Female,0.0,2,1,1,34,Texas,50759.8,Kao,0,100
8013,8014,15809872,650,Male,84906.45,1,1,0,32,Texas,163216.48,Ikechukwu,0,2
8014,8015,15644295,731,Female,126816.18,1,1,1,39,California,74850.93,Hargreaves,0,2
8015,8016,15778694,638,Female,105249.76,2,1,1,26,Alabama,23491.09,Sievier,0,1
8016,8017,15759555,569,Male,0.0,2,1,0,41,California,134272.57,Murphy,0,2
8017,8018,15631406,459,Male,109387.9,1,1,0,50,Alabama,,Munro,0,5
8018,8019,15616676,632,Male,122478.51,1,1,0,23,Alabama,147230.77,Donnelly,1,3
8019,8020,15771154,683,Female,137732.23,2,1,1,,Texas,133210.44,North,0,8
8020,8021,15669491,850,Female,157866.77,1,1,1,46,Texas,18986.12,Cruz,0,2
8021,8022,15697691,512,Female,0.0,1,1,1,41,Texas,100507.81,Sinclair,0,6
8022,8023,15665180,616,Female,136789.14,1,1,0,31,Texas,59346.4,Vasiliev,1,3
8023,8024,15752588,664,Male,0.0,2,1,1,36,Texas,95372.64,Vasilyeva,0,1
8024,8025,15743051,694,Male,144684.03,1,1,1,30,Texas,31805.49,Hamilton,0,10
8025,8026,15571873,655,Male,107065.31,1,1,1,24,Texas,51959.82,Sung,0,9
8026,8027,15679743,607,Female,91301.72,1,0,1,33,Texas,130824.57,Genovesi,0,8
8027,8028,15769412,684,Male,207034.96,2,0,0,39,California,157694.76,Atkinson,0,4
8028,8029,15775124,763,Male,0.0,2,1,1,37,California,933.38,Watterston,0,8
8029,8030,15732113,671,Male,0.0,1,0,1,,California,2560.11,Butters,0,8
8030,8031,15578141,592,Male,0.0,1,1,1,38,California,12905.89,Chien,0,3
8031,8032,15595874,666,Female,0.0,2,1,0,36,California,176692.87,Gorbunova,0,6
8032,8033,15755642,667,Male,0.0,2,1,1,34,Texas,102908.63,Bulgakov,0,5
8033,8034,15576526,850,Male,0.0,2,0,1,36,California,41291.05,Steele,0,6
8034,8035,15792489,622,Male,0.0,2,1,0,42,California,119127.06,Polyakova,0,9
8035,8036,15733705,577,Female,92472.1,2,0,1,30,Texas,126434.61,Bull,0,8
8036,8037,15807221,555,Male,0.0,2,0,0,21,California,103901.35,Weaver,0,1
8037,8038,15573045,547,Male,127738.75,2,1,1,62,Texas,85153.0,Earl,0,10
8038,8039,15756824,613,Female,101242.98,2,1,0,50,Alabama,12493.61,Giordano,0,5
8039,8040,15773520,672,Female,92599.55,2,1,1,43,Texas,167336.78,Begg,0,4
8040,8041,15627439,624,Female,0.0,2,0,1,36,California,186180.42,Pickering,0,100
8041,8042,15701439,698,Female,0.0,4,1,0,50,California,88566.9,Fanucci,0,1
8042,8043,15785352,606,Male,82373.94,1,0,0,37,Texas,172526.9,Chang,1,6
8043,8044,15616525,720,Male,141356.47,1,0,0,31,California,137985.69,Sopuluchi,0,4
8044,8045,15717489,835,Male,0.0,1,1,0,23,Texas,19793.73,Martin,1,9
8045,8046,15795737,771,Female,72664.0,2,1,1,47,California,107874.39,McNaughtan,0,3
8046,8047,15693877,811,Female,123365.34,2,0,0,,Texas,171995.34,Stewart,0,3
